program,gender,watIam,first_name,last_name,email,id,team number,group
COMP/ECE,M,sbertl,Steven,Bertl,sbertl@edu.uwaterloo.ca,10231259,,1
COMP/ECE,M,sbright,Saba,Brightey,sbright@edu.uwaterloo.ca,11040553,,2
COMP/ECE,M,scullin,Skipper,Cullington,scullin@edu.uwaterloo.ca,92281235,,3
COMP/ECE,M,sdack,Sinclair,Dack,sdack@edu.uwaterloo.ca,42522353,,4
COMP/ECE,M,sdidsbu,Sabina,Didsbury,sdidsbu@edu.uwaterloo.ca,63799806,,5
COMP/ECE,M,sdosset,Suzanna,Dossetter,sdosset@edu.uwaterloo.ca,58340522,,6
COMP/ECE,M,sfurley,Susanetta,Furley,sfurley@edu.uwaterloo.ca,22014173,,7
COMP/ECE,M,showett,Steward,Howett,showett@edu.uwaterloo.ca,82293171,,8
COMP/ECE,M,sjados,Stu,Jados,sjados@edu.uwaterloo.ca,61232412,,9
COMP/ECE,M,sjurasz,Stefano,Jurasz,sjurasz@edu.uwaterloo.ca,26342794,,10
COMP/ECE,M,smcvey,Sayres,McVey,smcvey@edu.uwaterloo.ca,69224671,,11
COMP/ECE,M,smulvy,Sibyl,Mulvy,smulvy@edu.uwaterloo.ca,57342867,,12
COMP/ECE,M,so'ferg,Shelli,O'Fergus,so'ferg@edu.uwaterloo.ca,49927228,,13
COMP/ECE,M,sollive,Suzette,Ollive,sollive@edu.uwaterloo.ca,52819332,,14
COMP/ECE,M,spregal,Susanna,Pregal,spregal@edu.uwaterloo.ca,43941273,,15
COMP/ECE,M,sscholl,Stanfield,Schollar,sscholl@edu.uwaterloo.ca,68739507,,16
COMP/ECE,M,ssmitha,Stephani,Smitham,ssmitha@edu.uwaterloo.ca,17154162,,17
COMP/ECE,M,stuley,Sarene,Tuley,stuley@edu.uwaterloo.ca,42138820,,18
COMP/ECE,M,swreffo,Steffi,Wrefford,swreffo@edu.uwaterloo.ca,56971215,,1
COMP/ECE,M,tbirley,Teri,Birley,tbirley@edu.uwaterloo.ca,80447041,,2
COMP/ECE,M,tbladde,Ted,Bladder,tbladde@edu.uwaterloo.ca,22544436,,3
COMP/ECE,M,tchalke,Tadio,Chalke,tchalke@edu.uwaterloo.ca,39098122,,4
COMP/ECE,M,tcolnet,Tanya,Colnett,tcolnet@edu.uwaterloo.ca,17259592,,5
COMP/ECE,M,tdavey,Tabbi,Davey,tdavey@edu.uwaterloo.ca,27582273,,6
COMP/ECE,M,tgoding,Tani,Goding,tgoding@edu.uwaterloo.ca,94922941,,7
COMP/ECE,M,tgyles,Townsend,Gyles,tgyles@edu.uwaterloo.ca,89023494,,8
COMP/ECE,M,tholywe,Teriann,Holywell,tholywe@edu.uwaterloo.ca,90120260,,9
COMP/ECE,M,thoulis,Tildi,Houlison,thoulis@edu.uwaterloo.ca,46462363,,10
COMP/ECE,M,tjursch,Thornton,Jursch,tjursch@edu.uwaterloo.ca,39378120,,11
COMP/ECE,M,tlotze,Torre,Lotze,tlotze@edu.uwaterloo.ca,33858512,,12
COMP/ECE,M,tloveki,Tracee,Lovekin,tloveki@edu.uwaterloo.ca,67639780,,13
COMP/ECE,M,tlukasi,Terra,Lukasik,tlukasi@edu.uwaterloo.ca,68463406,,14
COMP/ECE,M,tmayho,Travers,Mayho,tmayho@edu.uwaterloo.ca,90406942,,15
COMP/ECE,M,tmott,Theresa,Mott,tmott@edu.uwaterloo.ca,94314750,,16
COMP/ECE,M,tpinel,Tally,Pinel,tpinel@edu.uwaterloo.ca,67020249,,17
COMP/ECE,M,tpoyner,Terrel,Poyner,tpoyner@edu.uwaterloo.ca,93860425,,18
COMP/ECE,M,tslym,Talbot,Slym,tslym@edu.uwaterloo.ca,70461143,,1
COMP/ECE,M,tsmisse,Talbert,Smissen,tsmisse@edu.uwaterloo.ca,66706853,,2
COMP/ECE,M,ttrotma,Trish,Trotman,ttrotma@edu.uwaterloo.ca,88815299,,3
COMP/ECE,M,ttubble,Tracy,Tubble,ttubble@edu.uwaterloo.ca,29120560,,4
COMP/ECE,M,twelbur,Tyrone,Welburn,twelbur@edu.uwaterloo.ca,89903185,,5
COMP/ECE,M,udarcey,Ulla,Darcey,udarcey@edu.uwaterloo.ca,91776228,,6
COMP/ECE,M,uradned,Ula,Radnedge,uradned@edu.uwaterloo.ca,52665764,,7
COMP/ECE,M,vbalogu,Viviyan,Balogun,vbalogu@edu.uwaterloo.ca,24206321,,8
COMP/ECE,M,vbellen,Vanny,Belleny,vbellen@edu.uwaterloo.ca,53058402,,9
COMP/ECE,M,vcreebe,Valerie,Creeber,vcreebe@edu.uwaterloo.ca,81952318,,10
COMP/ECE,M,vdelaco,Verne,Delacourt,vdelaco@edu.uwaterloo.ca,31551495,,11
COMP/ECE,M,vderry,Vlad,Derry,vderry@edu.uwaterloo.ca,42275879,,12
COMP/ECE,M,veastmo,Vivianna,Eastmond,veastmo@edu.uwaterloo.ca,29328173,,13
COMP/ECE,M,vkalins,Verney,Kalinsky,vkalins@edu.uwaterloo.ca,50692309,,14
COMP/ECE,M,vmateus,Vaughn,Mateuszczyk,vmateus@edu.uwaterloo.ca,11828980,,15
COMP/ECE,M,vriling,Valencia,Rilings,vriling@edu.uwaterloo.ca,79633120,,16
COMP/ECE,M,vshores,Vivien,Shoreson,vshores@edu.uwaterloo.ca,51598301,,17
COMP/ECE,M,vwether,Valentia,Wethered,vwether@edu.uwaterloo.ca,89696195,,18
COMP/ECE,M,wbetchl,Wilden,Betchley,wbetchl@edu.uwaterloo.ca,98969508,,1
COMP/ECE,M,wchoudh,Warden,Choudhury,wchoudh@edu.uwaterloo.ca,95574384,,2
COMP/ECE,M,wde bru,Windy,De Bruyne,wde bru@edu.uwaterloo.ca,79767356,,3
COMP/ECE,M,wdoumer,Welbie,Doumer,wdoumer@edu.uwaterloo.ca,42844598,,4
COMP/ECE,M,wdu bar,William,Du Barry,wdu bar@edu.uwaterloo.ca,60040688,,5
COMP/ECE,M,wgiorgi,Winnah,Giorgi,wgiorgi@edu.uwaterloo.ca,41044532,,6
COMP/ECE,M,wgundry,Waneta,Gundry,wgundry@edu.uwaterloo.ca,50031338,,7
COMP/ECE,M,wjohnso,Winnie,Johnson,wjohnso@edu.uwaterloo.ca,92336507,,8
COMP/ECE,M,wmattss,Webster,Mattsson,wmattss@edu.uwaterloo.ca,86233955,,9
COMP/ECE,M,wrene,Wittie,Rene,wrene@edu.uwaterloo.ca,43981853,,10
COMP/ECE,M,wrolsto,Waldo,Rolstone,wrolsto@edu.uwaterloo.ca,75804743,,11
COMP/ECE,M,wscrowb,Wilmette,Scrowby,wscrowb@edu.uwaterloo.ca,48440563,,12
COMP/ECE,M,wtalmad,Wallache,Talmadge,wtalmad@edu.uwaterloo.ca,39684558,,13
COMP/ECE,M,wtrotte,Washington,Trotter,wtrotte@edu.uwaterloo.ca,70397274,,14
COMP/ECE,M,wwaymon,Waylon,Waymont,wwaymon@edu.uwaterloo.ca,92601468,,15
COMP/ECE,M,ylouthe,Yorker,Loutheane,ylouthe@edu.uwaterloo.ca,86093310,,16
COMP/ECE,M,ysoane,Yardley,Soane,ysoane@edu.uwaterloo.ca,36669871,,17
COMP/ECE,M,zgebby,Zoe,Gebby,zgebby@edu.uwaterloo.ca,76991955,,18
COMP/ECE,M,zmourni,Zahara,Mournian,zmourni@edu.uwaterloo.ca,25153209,,1
MECH/TRON,F,acarlon,Alexandre,Carlon,acarlon@edu.uwaterloo.ca,43418527,,2
MECH/TRON,F,aderdes,Amargo,Derdes,aderdes@edu.uwaterloo.ca,34126602,,3
MECH/TRON,F,alounds,Arin,Lounds,alounds@edu.uwaterloo.ca,89360558,,4
MECH/TRON,F,atasch,Ag,Tasch,atasch@edu.uwaterloo.ca,49385872,,6
MECH/TRON,F,bcandie,Bendix,Candie,bcandie@edu.uwaterloo.ca,96906658,,7
MECH/TRON,F,btacon,Brock,Tacon,btacon@edu.uwaterloo.ca,78701731,,8
MECH/TRON,F,bwarril,Brianna,Warrillow,bwarril@edu.uwaterloo.ca,40598577,,9
MECH/TRON,F,cbirk,Creigh,Birk,cbirk@edu.uwaterloo.ca,19712933,,10
MECH/TRON,F,cbris,Chrysa,Bris,cbris@edu.uwaterloo.ca,45682668,,11
MECH/TRON,F,cgoley,Carlynne,Goley,cgoley@edu.uwaterloo.ca,56192650,,12
MECH/TRON,F,cgreeve,Constanta,Greeves,cgreeve@edu.uwaterloo.ca,47945469,,14
MECH/TRON,F,clarmet,Clemens,Larmett,clarmet@edu.uwaterloo.ca,97252276,,15
MECH/TRON,F,cmccuff,Clarissa,McCuffie,cmccuff@edu.uwaterloo.ca,43475856,,16
MECH/TRON,F,darnaud,Devin,Arnaudot,darnaud@edu.uwaterloo.ca,83722861,,17
MECH/TRON,F,dcainey,Deni,Cainey,dcainey@edu.uwaterloo.ca,64285023,,18
MECH/TRON,F,dgetten,Darren,Getten,dgetten@edu.uwaterloo.ca,99615430,,2
MECH/TRON,F,dgives,Denyse,Gives,dgives@edu.uwaterloo.ca,25789914,,3
MECH/TRON,F,dtolcha,Deedee,Tolchar,dtolcha@edu.uwaterloo.ca,43140924,,4
MECH/TRON,F,ebasten,Elberta,Basten,ebasten@edu.uwaterloo.ca,65562515,,6
MECH/TRON,F,emaggio,Enid,Maggiori,emaggio@edu.uwaterloo.ca,37126653,,7
MECH/TRON,F,esollow,Estrella,Sollowaye,esollow@edu.uwaterloo.ca,25299111,,8
MECH/TRON,F,estinch,Eugine,Stinchcombe,estinch@edu.uwaterloo.ca,18157872,,9
MECH/TRON,F,eyerril,Elroy,Yerrill,eyerril@edu.uwaterloo.ca,61534601,,10
MECH/TRON,F,fattwou,Francene,Attwoull,fattwou@edu.uwaterloo.ca,96493222,,11
MECH/TRON,F,fberndt,Faye,Berndt,fberndt@edu.uwaterloo.ca,93883956,,12
MECH/TRON,F,fgash,Farah,Gash,fgash@edu.uwaterloo.ca,46457062,,14
MECH/TRON,F,fgwatki,Filia,Gwatkins,fgwatki@edu.uwaterloo.ca,60330437,,15
MECH/TRON,F,fjanas,Farley,Janas,fjanas@edu.uwaterloo.ca,19522436,,16
MECH/TRON,F,fkeirl,Felicle,Keirl,fkeirl@edu.uwaterloo.ca,68022793,,17
MECH/TRON,F,fphillc,Faina,Phillcock,fphillc@edu.uwaterloo.ca,30501901,,18
MECH/TRON,F,gnewvel,Gianna,Newvell,gnewvel@edu.uwaterloo.ca,92067599,,2
MECH/TRON,F,grevans,Gene,Revans,grevans@edu.uwaterloo.ca,15671564,,3
MECH/TRON,F,gstenda,Garrek,Stendall,gstenda@edu.uwaterloo.ca,62865065,,4
MECH/TRON,F,haiziko,Holden,Aizikovitch,haiziko@edu.uwaterloo.ca,11065423,,6
MECH/TRON,F,hde mar,Herminia,de Marco,hde mar@edu.uwaterloo.ca,34906252,,7
MECH/TRON,F,helcoat,Hamid,Elcoate,helcoat@edu.uwaterloo.ca,29610833,,8
MECH/TRON,F,ibaike,Ignace,Baike,ibaike@edu.uwaterloo.ca,74129945,,9
MECH/TRON,F,icooke,Isaac,Cooke,icooke@edu.uwaterloo.ca,59974695,,10
MECH/TRON,F,ifitzsy,Inness,Fitzsymon,ifitzsy@edu.uwaterloo.ca,97463468,,11
MECH/TRON,F,jarchde,Julieta,Archdeckne,jarchde@edu.uwaterloo.ca,98756654,,12
MECH/TRON,F,jbromle,Jilly,Bromley,jbromle@edu.uwaterloo.ca,77181834,,14
MECH/TRON,F,jdunder,Jess,Dunderdale,jdunder@edu.uwaterloo.ca,53435996,,15
MECH/TRON,F,jsoutho,Jade,Southorn,jsoutho@edu.uwaterloo.ca,68680022,,16
MECH/TRON,F,kcheson,Kendre,Cheson,kcheson@edu.uwaterloo.ca,47621181,,17
MECH/TRON,F,kjickle,Katusha,Jickles,kjickle@edu.uwaterloo.ca,48885497,,18
MECH/TRON,F,kweathe,Karlen,Weatherell,kweathe@edu.uwaterloo.ca,91083985,,2
MECH/TRON,F,lmcspir,Logan,McSpirron,lmcspir@edu.uwaterloo.ca,57440924,,3
MECH/TRON,F,lroseby,Loreen,Roseby,lroseby@edu.uwaterloo.ca,83006006,,4
MECH/TRON,F,ltretwe,Leta,Tretwell,ltretwe@edu.uwaterloo.ca,84079259,,6
MECH/TRON,F,mcaldro,Myrtle,Caldron,mcaldro@edu.uwaterloo.ca,57679099,,7
MECH/TRON,F,mstyant,Maud,Styant,mstyant@edu.uwaterloo.ca,68620031,,8
MECH/TRON,F,mtomble,Mathilde,Tombleson,mtomble@edu.uwaterloo.ca,54043720,,9
MECH/TRON,F,openton,Osmund,Penton,openton@edu.uwaterloo.ca,63461656,,10
MECH/TRON,F,paiziko,Perceval,Aizikov,paiziko@edu.uwaterloo.ca,93661253,,11
MECH/TRON,F,porrum,Pierce,Orrum,porrum@edu.uwaterloo.ca,61097095,,12
MECH/TRON,F,rkhidr,Rosco,Khidr,rkhidr@edu.uwaterloo.ca,47727147,,14
MECH/TRON,F,sbreckn,Sherie,Brecknell,sbreckn@edu.uwaterloo.ca,44952778,,15
MECH/TRON,F,singrah,Sascha,Ingraham,singrah@edu.uwaterloo.ca,87203975,,16
MECH/TRON,F,slaetha,Sheila-kathryn,Laetham,slaetha@edu.uwaterloo.ca,55870468,,17
MECH/TRON,F,sshrimp,Stan,Shrimpton,sshrimp@edu.uwaterloo.ca,64064727,,18
MECH/TRON,F,svedeni,Selia,Vedenisov,svedeni@edu.uwaterloo.ca,97041793,,2
MECH/TRON,F,tgane,Thaddeus,Gane,tgane@edu.uwaterloo.ca,80908816,,3
MECH/TRON,F,vtallqu,Vernen,Tallquist,vtallqu@edu.uwaterloo.ca,69774498,,4
MECH/TRON,F,wdaviss,Winfield,Davisson,wdaviss@edu.uwaterloo.ca,84706738,,6
MECH/TRON,F,whuckab,Waylan,Huckabe,whuckab@edu.uwaterloo.ca,18774157,,7
MECH/TRON,F,yzorzin,Yoshiko,Zorzin,yzorzin@edu.uwaterloo.ca,29834466,,8
MECH/TRON,M,abreese,Albertine,Breese,abreese@edu.uwaterloo.ca,70441342,,9
MECH/TRON,M,ajeffor,Ashby,Jefford,ajeffor@edu.uwaterloo.ca,35771902,,10
MECH/TRON,M,aklosse,Arni,Klosser,aklosse@edu.uwaterloo.ca,30299453,,11
MECH/TRON,M,alucey,Archie,Lucey,alucey@edu.uwaterloo.ca,89020515,,12
MECH/TRON,M,amedmor,Abba,Medmore,amedmor@edu.uwaterloo.ca,68715815,,14
MECH/TRON,M,apatnel,Auria,Patnelli,apatnel@edu.uwaterloo.ca,93634956,,15
MECH/TRON,M,aredbor,Ashley,Redborn,aredbor@edu.uwaterloo.ca,48482860,,16
MECH/TRON,M,areinbe,Alvera,Reinbeck,areinbe@edu.uwaterloo.ca,85756203,,17
MECH/TRON,M,azeplin,Art,Zeplin,azeplin@edu.uwaterloo.ca,97876194,,18
MECH/TRON,M,bbacksa,Boniface,Backsal,bbacksa@edu.uwaterloo.ca,44526752,,2
MECH/TRON,M,bclawle,Baxy,Clawley,bclawle@edu.uwaterloo.ca,48835761,,3
MECH/TRON,M,bcoulth,Boote,Coulthard,bcoulth@edu.uwaterloo.ca,31036899,,4
MECH/TRON,M,bcracke,Brucie,Cracker,bcracke@edu.uwaterloo.ca,36701510,,6
MECH/TRON,M,bgook,Boone,Gook,bgook@edu.uwaterloo.ca,32621790,,7
MECH/TRON,M,bhilldr,Blancha,Hilldrop,bhilldr@edu.uwaterloo.ca,33948534,,8
MECH/TRON,M,bitzaks,Bekki,Itzakson,bitzaks@edu.uwaterloo.ca,79728407,,9
MECH/TRON,M,blemar,Brantley,Lemar,blemar@edu.uwaterloo.ca,24236936,,10
MECH/TRON,M,bmccarl,Berne,McCarle,bmccarl@edu.uwaterloo.ca,89026657,,11
MECH/TRON,M,bshearm,Barbi,Shearme,bshearm@edu.uwaterloo.ca,70752657,,12
MECH/TRON,M,btremou,Beilul,Tremoulet,btremou@edu.uwaterloo.ca,80694873,,14
MECH/TRON,M,cbecker,Cele,Beckerleg,cbecker@edu.uwaterloo.ca,35262074,,15
MECH/TRON,M,cbucke,Corrianne,Bucke,cbucke@edu.uwaterloo.ca,35688229,,16
MECH/TRON,M,cceresa,Clair,Ceresa,cceresa@edu.uwaterloo.ca,26139227,,17
MECH/TRON,M,ccokayn,Curran,Cokayne,ccokayn@edu.uwaterloo.ca,37600283,,18
MECH/TRON,M,cjakawa,Cindi,Jakaway,cjakawa@edu.uwaterloo.ca,15325857,,2
MECH/TRON,M,cjorat,Candra,Jorat,cjorat@edu.uwaterloo.ca,29821075,,3
MECH/TRON,M,clenche,Conni,Lenchenko,clenche@edu.uwaterloo.ca,83644112,,4
MECH/TRON,M,cmagnar,Cindra,Magnar,cmagnar@edu.uwaterloo.ca,62204382,,6
MECH/TRON,M,cmclell,Cilka,McLellan,cmclell@edu.uwaterloo.ca,18733703,,7
MECH/TRON,M,cpuckha,Cassondra,Puckham,cpuckha@edu.uwaterloo.ca,10401842,,8
MECH/TRON,M,cserrel,Caty,Serrell,cserrel@edu.uwaterloo.ca,11822461,,9
MECH/TRON,M,cwicker,Caspar,Wickersley,cwicker@edu.uwaterloo.ca,20253359,,10
MECH/TRON,M,dcasone,Dicky,Casone,dcasone@edu.uwaterloo.ca,15432911,,11
MECH/TRON,M,dcrambi,Donna,Crambie,dcrambi@edu.uwaterloo.ca,27363286,,12
MECH/TRON,M,dflaws,Darsie,Flaws,dflaws@edu.uwaterloo.ca,20702125,,14
MECH/TRON,M,dheliar,Daron,Heliar,dheliar@edu.uwaterloo.ca,59028892,,15
MECH/TRON,M,dkislin,Delainey,Kislingbury,dkislin@edu.uwaterloo.ca,44682344,,16
MECH/TRON,M,dsignor,Daryl,Signoret,dsignor@edu.uwaterloo.ca,13913205,,17
MECH/TRON,M,dsimnel,Donnie,Simnell,dsimnel@edu.uwaterloo.ca,29787763,,18
MECH/TRON,M,eatkins,Ethelda,Atkinson,eatkins@edu.uwaterloo.ca,25512298,,2
MECH/TRON,M,ebrimm,Emmy,Brimm,ebrimm@edu.uwaterloo.ca,12267373,,3
MECH/TRON,M,edennis,Erin,Dennistoun,edennis@edu.uwaterloo.ca,88668370,,4
MECH/TRON,M,emowson,Euell,Mowson,emowson@edu.uwaterloo.ca,59257326,,6
MECH/TRON,M,evon de,Emogene,Von Der Empten,evon de@edu.uwaterloo.ca,79637635,,7
MECH/TRON,M,fdehm,Frankie,Dehm,fdehm@edu.uwaterloo.ca,12564446,,8
MECH/TRON,M,fewer,Fin,Ewer,fewer@edu.uwaterloo.ca,30421517,,9
MECH/TRON,M,fgregor,Finley,Gregorowicz,fgregor@edu.uwaterloo.ca,16340818,,10
MECH/TRON,M,flill,Filmore,Lill,flill@edu.uwaterloo.ca,87965687,,11
MECH/TRON,M,flyman,Fayette,Lyman,flyman@edu.uwaterloo.ca,19371219,,12
MECH/TRON,M,fmcgreg,Frances,McGregor,fmcgreg@edu.uwaterloo.ca,77435920,,14
MECH/TRON,M,fmees,Florella,Mees,fmees@edu.uwaterloo.ca,50112588,,15
MECH/TRON,M,fweiss,Fons,Weiss,fweiss@edu.uwaterloo.ca,65736731,,16
MECH/TRON,M,gbeauch,Gilly,Beauchop,gbeauch@edu.uwaterloo.ca,86960841,,17
MECH/TRON,M,gbordes,Gardie,Bordessa,gbordes@edu.uwaterloo.ca,91791914,,18
MECH/TRON,M,gfirmag,Georgette,Firmage,gfirmag@edu.uwaterloo.ca,14193244,,2
MECH/TRON,M,ggallow,Garek,Galloway,ggallow@edu.uwaterloo.ca,71494693,,3
MECH/TRON,M,ggilsti,Gaye,Gilstin,ggilsti@edu.uwaterloo.ca,96509812,,4
MECH/TRON,M,ggorick,Gerek,Gorick,ggorick@edu.uwaterloo.ca,29146386,,6
MECH/TRON,M,ghalwor,Gwen,Halworth,ghalwor@edu.uwaterloo.ca,58774694,,7
MECH/TRON,M,gnewcom,Georgiana,Newcombe,gnewcom@edu.uwaterloo.ca,30857772,,8
MECH/TRON,M,gpallas,Gilbertina,Pallasch,gpallas@edu.uwaterloo.ca,86865860,,9
MECH/TRON,M,gwilks,Giffy,Wilks,gwilks@edu.uwaterloo.ca,30185366,,10
MECH/TRON,M,hcalcra,Harriott,Calcraft,hcalcra@edu.uwaterloo.ca,74806672,,11
MECH/TRON,M,hcreevy,Hillyer,Creevy,hcreevy@edu.uwaterloo.ca,94921420,,12
MECH/TRON,M,hlowfil,Henriette,Lowfill,hlowfil@edu.uwaterloo.ca,37376659,,14
MECH/TRON,M,hpiner,Hazel,Piner,hpiner@edu.uwaterloo.ca,59094692,,15
MECH/TRON,M,iduncan,Ignatius,Duncan,iduncan@edu.uwaterloo.ca,87069178,,16
MECH/TRON,M,ijager,Izaak,Jager,ijager@edu.uwaterloo.ca,10337743,,17
MECH/TRON,M,itansly,Ivy,Tansly,itansly@edu.uwaterloo.ca,90600694,,18
MECH/TRON,M,jalkin,Jordan,Alkin,jalkin@edu.uwaterloo.ca,39087805,,2
MECH/TRON,M,jbaldel,Jehu,Baldelli,jbaldel@edu.uwaterloo.ca,20724363,,3
MECH/TRON,M,jdenney,Jackie,Denney,jdenney@edu.uwaterloo.ca,93418912,,4
MECH/TRON,M,jdubery,Joby,Dubery,jdubery@edu.uwaterloo.ca,50008837,,6
MECH/TRON,M,jertelt,Jennee,Ertelt,jertelt@edu.uwaterloo.ca,55141477,,7
MECH/TRON,M,jfolds,Joscelin,Folds,jfolds@edu.uwaterloo.ca,24256578,,8
MECH/TRON,M,jgudge,Jermain,Gudge,jgudge@edu.uwaterloo.ca,83762701,,9
MECH/TRON,M,jkausch,Judd,Kauscher,jkausch@edu.uwaterloo.ca,65912136,,10
MECH/TRON,M,kbushel,Klement,Bushel,kbushel@edu.uwaterloo.ca,45014995,,11
MECH/TRON,M,kelcock,Kip,Elcocks,kelcock@edu.uwaterloo.ca,80462005,,12
MECH/TRON,M,kguillo,Katerine,Guillond,kguillo@edu.uwaterloo.ca,66643731,,14
MECH/TRON,M,kmccour,Karina,McCourt,kmccour@edu.uwaterloo.ca,40576494,,15
MECH/TRON,M,kmcmurr,Kingsly,McMurray,kmcmurr@edu.uwaterloo.ca,22425423,,16
MECH/TRON,M,kpillin,Kimbell,Pillinger,kpillin@edu.uwaterloo.ca,45629283,,17
MECH/TRON,M,kraynar,Krissy,Raynard,kraynar@edu.uwaterloo.ca,59735149,,18
MECH/TRON,M,ksturne,Kayla,Sturney,ksturne@edu.uwaterloo.ca,66294471,,2
MECH/TRON,M,ksymmon,Kerk,Symmons,ksymmon@edu.uwaterloo.ca,22338640,,3
MECH/TRON,M,kteresa,Karisa,Teresa,kteresa@edu.uwaterloo.ca,13857557,,4
MECH/TRON,M,lcattel,Lydia,Cattell,lcattel@edu.uwaterloo.ca,49023798,,6
MECH/TRON,M,lhardin,Layney,Hardingham,lhardin@edu.uwaterloo.ca,94730364,,7
MECH/TRON,M,lneale,Lynnette,Neale,lneale@edu.uwaterloo.ca,81465162,,8
MECH/TRON,M,ltraves,Lynnell,Traves,ltraves@edu.uwaterloo.ca,43031476,,9
MECH/TRON,M,madamov,Marshal,Adamovicz,madamov@edu.uwaterloo.ca,90987671,,10
MECH/TRON,M,mbernal,Myer,Bernaldo,mbernal@edu.uwaterloo.ca,46538359,,11
MECH/TRON,M,mcarle,Mackenzie,Carle,mcarle@edu.uwaterloo.ca,89884658,,12
MECH/TRON,M,mcostel,Maxy,Costell,mcostel@edu.uwaterloo.ca,13309285,,14
MECH/TRON,M,mdavido,Marlo,Davidovich,mdavido@edu.uwaterloo.ca,59246207,,15
MECH/TRON,M,mesmead,Meier,Esmead,mesmead@edu.uwaterloo.ca,11970245,,16
MECH/TRON,M,mgreenm,Marlyn,Greenman,mgreenm@edu.uwaterloo.ca,91797902,,17
MECH/TRON,M,mhaistw,Minette,Haistwell,mhaistw@edu.uwaterloo.ca,29149759,,18
MECH/TRON,M,mhunnab,Mahmoud,Hunnaball,mhunnab@edu.uwaterloo.ca,19771748,,2
MECH/TRON,M,mlathee,Mommy,Lathee,mlathee@edu.uwaterloo.ca,37856134,,3
MECH/TRON,M,mmattia,Michaela,Mattia,mmattia@edu.uwaterloo.ca,53430421,,4
MECH/TRON,M,mpether,Mab,Petheridge,mpether@edu.uwaterloo.ca,26261162,,6
MECH/TRON,M,mquesne,Madge,Quesne,mquesne@edu.uwaterloo.ca,60975435,,7
MECH/TRON,M,mstych,Munmro,Stych,mstych@edu.uwaterloo.ca,50158656,,8
MECH/TRON,M,nbeckso,Nels,Beckson,nbeckso@edu.uwaterloo.ca,96254537,,9
MECH/TRON,M,nmanns,Neysa,Manns,nmanns@edu.uwaterloo.ca,70233102,,10
MECH/TRON,M,nrichfo,Nicol,Richford,nrichfo@edu.uwaterloo.ca,93285878,,11
MECH/TRON,M,nrossit,Nessa,Rossiter,nrossit@edu.uwaterloo.ca,61909863,,12
MECH/TRON,M,nruggle,Niels,Ruggles,nruggle@edu.uwaterloo.ca,80411610,,14
MECH/TRON,M,nstoll,Nappie,Stoll,nstoll@edu.uwaterloo.ca,10944372,,15
MECH/TRON,M,ntilsle,Nikolas,Tilsley,ntilsle@edu.uwaterloo.ca,20471519,,16
MECH/TRON,M,ocreyke,Orsa,Creyke,ocreyke@edu.uwaterloo.ca,83776906,,17
MECH/TRON,M,olucey,Osborn,Lucey,olucey@edu.uwaterloo.ca,57113001,,18
MECH/TRON,M,omisken,Owen,Misken,omisken@edu.uwaterloo.ca,43325237,,2
MECH/TRON,M,oraimen,Olivia,Raiment,oraimen@edu.uwaterloo.ca,37438793,,3
MECH/TRON,M,otracy,Otho,Tracy,otracy@edu.uwaterloo.ca,81198439,,4
MECH/TRON,M,pcucino,Pietrek,Cucinotta,pcucino@edu.uwaterloo.ca,49754750,,6
MECH/TRON,M,pfeldma,Packston,Feldman,pfeldma@edu.uwaterloo.ca,70253830,,7
MECH/TRON,M,pmacnoc,Pieter,MacNockater,pmacnoc@edu.uwaterloo.ca,12747979,,8
MECH/TRON,M,pscrows,Paige,Scrowson,pscrows@edu.uwaterloo.ca,48062290,,9
MECH/TRON,M,rbenitt,Raynard,Benitti,rbenitt@edu.uwaterloo.ca,18183037,,10
MECH/TRON,M,rbutler,Rikki,Butler,rbutler@edu.uwaterloo.ca,42470593,,11
MECH/TRON,M,rde nis,Rita,De Nisco,rde nis@edu.uwaterloo.ca,77599093,,12
MECH/TRON,M,reyden,Roana,Eyden,reyden@edu.uwaterloo.ca,23259412,,14
MECH/TRON,M,rgarrie,Read,Garrie,rgarrie@edu.uwaterloo.ca,56370492,,15
MECH/TRON,M,sberril,Shayne,Berrill,sberril@edu.uwaterloo.ca,62513190,,16
MECH/TRON,M,scandie,Sheila,Candie,scandie@edu.uwaterloo.ca,47135354,,17
MECH/TRON,M,seldrid,Shawn,Eldridge,seldrid@edu.uwaterloo.ca,80024358,,18
MECH/TRON,M,seric,Sybilla,Eric,seric@edu.uwaterloo.ca,32294261,,2
MECH/TRON,M,sgoom,Skip,Goom,sgoom@edu.uwaterloo.ca,79322138,,3
MECH/TRON,M,sharbot,Sunny,Harbottle,sharbot@edu.uwaterloo.ca,60274219,,4
MECH/TRON,M,slittle,Skippy,Littledike,slittle@edu.uwaterloo.ca,92512483,,6
MECH/TRON,M,smought,Stevie,Moughtin,smought@edu.uwaterloo.ca,94508678,,7
MECH/TRON,M,strow,Sonnnie,Trow,strow@edu.uwaterloo.ca,98938061,,8
MECH/TRON,M,swright,Sammy,Wrightson,swright@edu.uwaterloo.ca,80137588,,9
MECH/TRON,M,tbellan,Teresa,Bellany,tbellan@edu.uwaterloo.ca,83580091,,10
MECH/TRON,M,tbogaer,Tedra,Bogaert,tbogaer@edu.uwaterloo.ca,10442710,,11
